545921.39	4058029.73	-8.24
545915.25	4058032.78	-8.31
545909.17	4058036.23	-8.18
545900.44	4058039.18	-8.33
545891.44	4058038.81	-8.13
545879.62	4058046.06	-8.24
545873.93	4058050.4	-8.45
545867.52	4058053.05	-8.17
545855.36	4058055.3	-8.29
545802.37	4057970.47	-7.06
545826.71	4057960.74	-7.05
545900.87	4057937.36	-7.12
545930.82	4057927.7	-7.06
545937.44	4057926.48	-7.1
545943.48	4057925.16	-7.11
545951.31	4057922.88	-7.12
545980.88	4057912.62	-7.07
546000.19	4057908.02	-7.17
546015.77	4057902.64	-7.11
546022.6	4057900.66	-7.08
546040.77	4057895.22	-7.11
546051.54	4057891.36	-7.08
546059.16	4057888.66	-7.14
546074.42	4057881.88	-7.16
546134.16	4057863.66	-7.25
546153.52	4057856.58	-7.36
546165.9	4057852.86	-7.43
546173.3	4057850.81	-7.47
546180.45	4057849.09	-7.51
546208.43	4057840.29	-7.54
546225.05	4057834.7	-7.57
546231.07	4057832.67	-7.59
546259.49	4057827.08	-7.66
546267.4	4057824.7	-7.64
546273.08	4057822.51	-7.61
546279.29	4057819.91	-7.58
546286.17	4057817.69	-7.55
546292.35	4057814.79	-7.52
546297.85	4057811.96	-7.58
546300.96	4057806.25	-7.6
546302.98	4057800.16	-7.6
546310.32	4057794.97	-7.57
546323.14	4057795.64	-7.54
546331.11	4057796.47	-7.58
546349.88	4057795.55	-7.64
546362.46	4057793.91	-7.65
546368.07	4057790.31	-7.66
546379.86	4057785.47	-7.67
546392.52	4057783.76	-7.78
546399.67	4057781.57	-7.79
546406.3	4057778.52	-7.79
546417.26	4057774.93	-7.8
546424.58	4057772.5	-7.82
546447.02	4057765.24	-7.9
546460.13	4057763.1	-7.95
546468.05	4057760.63	-7.97
546476.97	4057758.61	-7.99
546485.67	4057756.72	-8.01
546492.56	4057754.5	-8.03
546498.92	4057752.69	-8.08
546511.3	4057745.08	-8.04
546517.39	4057743.14	-8.23
546523.09	4057740.68	-8.22
546529.05	4057738.5	-8.21
546538.18	4057735.92	-8.23
546544.86	4057733.41	-8.24
546550.34	4057730.92	-8.09
546558.44	4057727.31	-8.15
546570.58	4057726.87	-8.06
546582.81	4057724.01	-8.16
